;X;Y;Z;Rf;Gf;Bf;Af
2175;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
2176;-0.46479912;0.66778954;1.04340031;0.231373;0.478431;0.411765;1
2177;-0.52572937;0.68488987;0.49328917;0.341176;0.588235;0.521569;1
2178;-0.30684967;2.09694985;0.50126915;0.121569;0.498039;0.333333;1
2179;-0.04395981;0.54794987;1.29583027;0.572549;0.647059;0.619608;1
2180;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
2181;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
2182;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
2183;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
2184;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
2185;-1.99916974;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
2186;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
2187;-0.63498039;0.72556026;1.14656021;0.313725;0.423529;0.372549;1
2188;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
2189;-0.85994072;0.50986012;1.28641011;0.482353;0.372549;0.298039;1
2190;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
2191;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
2192;-1.17845098;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
2193;-0.88194962;0.14282997;1.28669025;0.501961;0.333333;0.278431;1
2194;-0.64301987;2.19567040;0.71538001;0.0470588;0.517647;0.458824;1
2195;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
2196;-1.17244092;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
2197;-0.37396947;0.85499962;0.42729002;0.294118;21;0.952941;1
2198;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
2199;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
2200;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
2201;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
2202;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
2203;-0.77328033;2.22999028;0.34196001;0.286275;0.827451;0.658824;1
2204;-0.05174942;1.96052007;0.99702006;0.25098;0.972549;0.980392;1
2205;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
2206;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
2207;-0.02562065;0.65170963;1.23140007;0.580392;0.20588239;0.22494089;1
2208;-0.76200981;0.71284969;1.29080993;0.505882;0.21125494;0.23078402;1
2209;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
2210;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
2211;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
2212;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
2213;-1.02905980;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
2214;-0.67192021;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
2215;-2.12308064;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
2216;-0.1410005638;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
2217;-0.1446233627;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
2218;-1.33208028;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
2219;-0.34889928;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
2220;-1.00779096;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
2221;-0.13666077;0.69167049;1.253615998;0.556863;1;1;1
2222;-0.93102951;0.61380966;1.259374998;0.427451;0.380392;0.298039;1
2223;-0.93645973;0.90598019;0.1405602692;0.152941;0.341176;0.286275;1
2224;-1.38556043;0.12489994;0.1439269684;0.14902;0.286275;0.164706;1
2225;-0.89701958;0.71181973;1.28999021;0.45098;0.392157;0.309804;1
2226;-0.45186920;2.13309030;0.436026250;0.176471;0.847059;0.666667;1
2227;-0.52871056;0.69096001;0.444790231;0.258824;0.478431;0.4;1
2228;-0.64606972;0.24059017;1.936266430;0.0117647;0.345098;0.270588;1
2229;-0.83695908;0.54986008;1.959536441;0.494118;0.376471;0.301961;1
2230;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
2231;-0.96898003;0.17480000;1.12605050;0.490196;0.313725;0.258824;1
2232;-1.213252735;0.49382027;1.12202051;0.411765;0.313725;0.243137;1
2233;-1.218091678;0.07647045;0.1386153310;0.156863;0.282353;0.176471;1
2234;-0.36945076;0.86905010;0.1423220318;0.262745;0.988235;1;1
2235;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
2236;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
2237;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
2238;-0.42018051;0.73771008;0.1156619222;0.329412;0.639216;0.552941;1
2239;-0.37135048;0.86413963;0.1075745220;0.482353;0.839216;0.760784;1
2240;-0.35888023;1.45001991;1.32438083;0.411765;0.866667;0.760784;1
2241;-0.64996071;0.07083996;1.32527085;0.592157;0.403922;0.34902;1
2242;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
2243;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
2244;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
2245;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
2246;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
2247;-0.62956924;2.19989041;1.654763312;0.231373;0.976471;0.780392;1
2248;-0.29984016;0.27696999;1.670815320;0.694118;0.611765;0.545098;1
2249;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
2250;-1.07701055;0.30577953;1.28753020;0.439216;0.294118;0.239216;1
2251;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
2252;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
2253;-0.31282921;2.09552030;0.13291996;0.137255;0.529412;0.352941;1
2254;-1.08542005;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
2255;-0.927663675;2.14993028;0.86893993;0.168627;0.792157;0.701961;1
2256;-0.951975694;-0.00491993;1.10599019;0.0313725;0.984314;0.933333;1
2257;-1.30355016;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
2258;-0.1433536470;0.48497971;1.03087022;0.0196078;0.611765;0.588235;1
2259;-0.1362609423;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
2260;-1.14903012;0.26375969;1.66633922;0.466667;0.298039;0.243137;1
2261;-0.10600034;0.58792980;1.67580920;0.596078;0.717647;0.654902;1
2262;-1.192789958;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
2263;-1.197276805;0.06373985;1.28761031;0.411765;0.270588;0.215686;1
2264;-0.41626091;0.74569996;0.53716999;0.32549;21;0.984314;1
2265;-0.96996994;0.14480026;1.53248007;0.482353;0.32549;0.270588;1
2266;-0.19592972;0.49193962;1.53862007;0.639216;0.65098;0.564706;1
2267;-1.09172002;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
2268;-2.14615003;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
2269;-0.35751097;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
2270;-1.42788069;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
2271;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
2272;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
2273;-0.86226006;0.20722015;1.174777583;0.466667;0.329412;0.27451;1
2274;-1.29110090;0.76474007;1.178334573;0.34902;0.301961;0.239216;1
2275;-0.1990039361;2.08624010;0.49967009;0.337255;0.866667;0.694118;1
2276;-0.2036534417;0.21914013;1.148369749;0.466667;0.345098;0.290196;1
2277;-1.14609091;0.69275959;1.151279767;0.407843;0.313725;0.239216;1
2278;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
2279;-0.30552025;2.06581049;0.02168995;0.262745;0.737255;0.545098;1
2280;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
2281;-0.34195061;1.89000996;1.96732834;0.321569;0.984314;0.972549;1
2282;-0.37633057;0.23423965;1.99731830;0.603922;0.556863;0.505882;1
2283;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
2284;-0.46479912;0.66778954;1.04340032;0.231373;0.478431;0.411765;1
2285;-0.52572937;0.68488987;0.50924913;0.341176;0.588235;0.521569;1
2286;-0.30684967;2.09694986;0.51722911;0.121569;0.498039;0.333333;1
2287;-0.04395981;0.54794987;1.29583028;0.572549;0.647059;0.619608;1
2288;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
2289;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
2290;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
2291;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
2292;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
2293;-1.99916975;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
2294;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
2295;-0.63498039;0.72556026;1.14656022;0.313725;0.423529;0.372549;1
2296;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
2297;-0.85994072;0.50986012;1.28641012;0.482353;0.372549;0.298039;1
2298;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
2299;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
2300;-1.17845099;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
2301;-0.88194962;0.14282997;1.28669026;0.501961;0.333333;0.278431;1
2302;-0.64301987;2.19567041;0.71538001;0.0470588;0.517647;0.458824;1
2303;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
2304;-1.17244093;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
2305;-0.37396948;0.85499962;0.42729002;0.294118;22;0.952941;1
2306;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
2307;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
2308;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
2309;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
2310;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
2311;-0.77328033;2.22999029;0.34196001;0.286275;0.827451;0.658824;1
2312;-0.05174942;1.96052008;0.99702006;0.25098;0.972549;0.980392;1
2313;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
2314;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
2315;-0.02562065;0.65170963;1.23140007;0.580392;0.21662749;0.23662715;1
2316;-0.76200981;0.71284969;1.29080993;0.505882;0.22200004;0.24247028;1
2317;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
2318;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
2319;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
2320;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
2321;-1.02905981;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
2322;-0.67192022;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
2323;-2.12308065;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
2324;-0.1482461616;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
2325;-0.1518689605;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
2326;-1.33208029;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
2327;-0.34889929;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
2328;-1.00779097;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
2329;-0.13666077;0.69167049;1.265133998;0.556863;1;1;1
2330;-0.93102951;0.61380966;1.270892998;0.427451;0.380392;0.298039;1
2331;-0.93645973;0.90598019;0.1472936676;0.152941;0.341176;0.286275;1
2332;-1.38556044;0.12489994;0.1506603668;0.14902;0.286275;0.164706;1
2333;-0.89701958;0.71181973;1.28999022;0.45098;0.392157;0.309804;1
2334;-0.45186920;2.13309031;0.453554212;0.176471;0.847059;0.666667;1
2335;-0.52871056;0.69096001;0.462318193;0.258824;0.478431;0.4;1
2336;-0.64606972;0.24059017;1.982806452;0.0117647;0.345098;0.270588;1
2337;-0.83695908;0.54986008;1.1006076463;0.494118;0.376471;0.301961;1
2338;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
2339;-0.96898003;0.17480000;1.11799052;0.490196;0.313725;0.258824;1
2340;-1.222930621;0.49382027;1.11396053;0.411765;0.313725;0.243137;1
2341;-1.227769564;0.07647045;0.1460287326;0.156863;0.282353;0.176471;1
2342;-0.36945076;0.86905010;0.1497354334;0.262745;0.988235;1;1
2343;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
2344;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
2345;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
2346;-0.42018051;0.73771008;0.994871218;0.329412;0.639216;0.552941;1
2347;-0.37135048;0.86413963;0.913997216;0.482353;0.839216;0.760784;1
2348;-0.35888023;1.45001991;1.32616087;0.411765;0.866667;0.760784;1
2349;-0.64996071;0.07083996;1.32705089;0.592157;0.403922;0.34902;1
2350;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
2351;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
2352;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
2353;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
2354;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
2355;-0.62956924;2.19989042;1.686867328;0.231373;0.976471;0.780392;1
2356;-0.29984016;0.27696999;1.702919336;0.694118;0.611765;0.545098;1
2357;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
2358;-1.07701056;0.30577953;1.28753021;0.439216;0.294118;0.239216;1
2359;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
2360;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
2361;-0.31282921;2.09552031;0.13291996;0.137255;0.529412;0.352941;1
2362;-1.08542006;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
2363;-0.976287713;2.14993029;0.86893993;0.168627;0.792157;0.701961;1
2364;-0.1000599732;-0.00491993;1.10599020;0.0313725;0.984314;0.933333;1
2365;-1.30355017;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
2366;-0.1291682376;0.48497971;1.03087023;0.0196078;0.611765;0.588235;1
2367;-0.1220755329;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
2368;-1.14903013;0.26375969;1.68527918;0.466667;0.298039;0.243137;1
2369;-0.10600035;0.58792980;1.69474916;0.596078;0.717647;0.654902;1
2370;-1.201763652;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
2371;-1.206250499;0.06373985;1.28761032;0.411765;0.270588;0.215686;1
2372;-0.41626091;0.74569996;0.53716999;0.32549;22;0.984314;1
2373;-0.96996994;0.14480026;1.54476007;0.482353;0.32549;0.270588;1
2374;-0.19592972;0.49193962;1.55090007;0.639216;0.65098;0.564706;1
2375;-1.09172003;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
2376;-2.14615004;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
2377;-0.35751098;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
2378;-1.42788070;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
2379;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
2380;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
2381;-0.86226006;0.20722015;1.181891563;0.466667;0.329412;0.27451;1
2382;-1.29110091;0.76474007;1.185448553;0.34902;0.301961;0.239216;1
2383;-0.2083029473;2.08624011;0.49967009;0.337255;0.866667;0.694118;1
2384;-0.2129524529;0.21914013;1.154189785;0.466667;0.345098;0.290196;1
2385;-1.14609092;0.69275959;1.157099803;0.407843;0.313725;0.239216;1
2386;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
2387;-0.30552025;2.06581050;0.02168995;0.262745;0.737255;0.545098;1
2388;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
2389;-0.34195061;1.89000996;1.102730826;0.321569;0.984314;0.972549;1
2390;-0.37633057;0.23423965;1.105729822;0.603922;0.556863;0.505882;1
2391;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
2392;-0.46479912;0.66778954;1.04340033;0.231373;0.478431;0.411765;1
2393;-0.52572937;0.68488987;0.52520909;0.341176;0.588235;0.521569;1
2394;-0.30684967;2.09694987;0.53318907;0.121569;0.498039;0.333333;1
2395;-0.04395981;0.54794987;1.29583029;0.572549;0.647059;0.619608;1
2396;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
2397;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
2398;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
2399;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
2400;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
2401;-1.99916976;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
2402;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
2403;-0.63498039;0.72556026;1.14656023;0.313725;0.423529;0.372549;1
2404;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
2405;-0.85994072;0.50986012;1.28641013;0.482353;0.372549;0.298039;1
2406;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
2407;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
2408;-1.17845100;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
2409;-0.88194962;0.14282997;1.28669027;0.501961;0.333333;0.278431;1
2410;-0.64301987;2.19567042;0.71538001;0.0470588;0.517647;0.458824;1
2411;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
2412;-1.17244094;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
2413;-0.37396949;0.85499962;0.42729002;0.294118;23;0.952941;1
2414;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
2415;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
2416;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
2417;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
2418;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
2419;-0.77328033;2.22999030;0.34196001;0.286275;0.827451;0.658824;1
2420;-0.05174942;1.96052009;0.99702006;0.25098;0.972549;0.980392;1
2421;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
2422;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
2423;-0.02562065;0.65170963;1.23140007;0.580392;0.22737259;0.24831341;1
2424;-0.76200981;0.71284969;1.29080993;0.505882;0.23274514;0.25415654;1
2425;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
2426;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
2427;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
2428;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
2429;-1.02905982;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
2430;-0.67192023;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
2431;-2.12308066;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
2432;-0.1554917594;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
2433;-0.1591145583;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
2434;-1.33208030;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
2435;-0.34889930;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
2436;-1.00779098;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
2437;-0.13666077;0.69167049;1.276651998;0.556863;1;1;1
2438;-0.93102951;0.61380966;1.282410998;0.427451;0.380392;0.298039;1
2439;-0.93645973;0.90598019;0.1540270660;0.152941;0.341176;0.286275;1
2440;-1.38556045;0.12489994;0.1573937652;0.14902;0.286275;0.164706;1
2441;-0.89701958;0.71181973;1.28999023;0.45098;0.392157;0.309804;1
2442;-0.45186920;2.13309032;0.471082174;0.176471;0.847059;0.666667;1
2443;-0.52871056;0.69096001;0.479846155;0.258824;0.478431;0.4;1
2444;-0.64606972;0.24059017;1.1029346474;0.0117647;0.345098;0.270588;1
2445;-0.83695908;0.54986008;1.1052616485;0.494118;0.376471;0.301961;1
2446;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
2447;-0.96898003;0.17480000;1.10993054;0.490196;0.313725;0.258824;1
2448;-1.232608507;0.49382027;1.10590055;0.411765;0.313725;0.243137;1
2449;-1.237447450;0.07647045;0.1534421342;0.156863;0.282353;0.176471;1
2450;-0.36945076;0.86905010;0.1571488350;0.262745;0.988235;1;1
2451;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
2452;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
2453;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
2454;-0.42018051;0.73771008;0.833123214;0.329412;0.639216;0.552941;1
2455;-0.37135048;0.86413963;0.752249212;0.482353;0.839216;0.760784;1
2456;-0.35888023;1.45001991;1.32794091;0.411765;0.866667;0.760784;1
2457;-0.64996071;0.07083996;1.32883093;0.592157;0.403922;0.34902;1
2458;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
2459;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
2460;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
2461;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
2462;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
2463;-0.62956924;2.19989043;1.718971344;0.231373;0.976471;0.780392;1
2464;-0.29984016;0.27696999;1.735023352;0.694118;0.611765;0.545098;1
2465;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
2466;-1.07701057;0.30577953;1.28753022;0.439216;0.294118;0.239216;1
2467;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
2468;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
2469;-0.31282921;2.09552032;0.13291996;0.137255;0.529412;0.352941;1
2470;-1.08542007;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
2471;-0.1024911751;2.14993030;0.86893993;0.168627;0.792157;0.701961;1
2472;-0.1049223770;-0.00491993;1.10599021;0.0313725;0.984314;0.933333;1
2473;-1.30355018;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
